classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
6,重新铸造你的星辰战士手套。不会保留装备强化等级。,2,recipe-icon-569,569,6,"347,1;945,49",Lv 6 星辉战士手套重铸,"347,2,1,4426;347,3,1,2950;347,4,1,1967;347,5,1,655",1,0,50400569,1,10,-,2,0,4,0,4000
6,重新铸造你的星辰战士外套。不会保留装备强化等级。,2,recipe-icon-570,570,6,"346,1;945,49",Lv 6 星辉战士上衣重铸,"346,2,1,4426;346,3,1,2950;346,4,1,1967;346,5,1,655",1,0,50400570,1,10,-,2,0,4,0,4000
6,重新铸造你的星辰战士帽子。不会保留装备强化等级。,2,recipe-icon-571,571,6,"345,1;945,49",Lv 6 星辉战士头发重铸,"345,2,1,4426;345,3,1,2950;345,4,1,1967;345,5,1,655",1,0,50400571,1,10,-,2,0,4,0,4000
6,重新铸造你的星辰战士裤子。不会保留装备强化等级。,2,recipe-icon-572,572,6,"348,1;945,49",Lv 6 星辉战士裤子重铸,"348,2,1,4426;348,3,1,2950;348,4,1,1967;348,5,1,655",1,0,50400572,1,10,-,2,0,4,0,4000
6,重新铸造你的星辰农夫帽子。不会保留装备强化等级。,2,recipe-icon-573,573,6,"360,1;947,49",Lv 6 星辉农场主头发重铸,"360,2,1,4426;360,3,1,2950;360,4,1,1967;360,5,1,655",1,0,50400573,1,10,-,1,0,4,0,4000
6,重新铸造你的星辰农夫外套。不会保留装备强化等级。,2,recipe-icon-574,574,6,"361,1;947,49",Lv 6 星辉农场主上衣重铸,"361,2,1,4426;361,3,1,2950;361,4,1,1967;361,5,1,655",1,0,50400574,1,10,-,1,0,4,0,4000
6,重新铸造你的星辰农夫手套。不会保留装备强化等级。,2,recipe-icon-575,575,6,"362,1;947,49",Lv 6 星辉农场主手套重铸,"362,2,1,4426;362,3,1,2950;362,4,1,1967;362,5,1,655",1,0,50400575,1,10,-,1,0,4,0,4000
4,重新铸造你的金镰刀。不会保留装备强化等级。,2,recipe-icon-576,576,4,"303,1;946,12",Lv 4 黄金镰刀重铸,"303,2,1,4736;303,3,1,3157;303,4,1,2105",1,0,50600576,1,10,-,3,0,4,0,2000
5,重新铸造你的钻石镰刀。不会保留装备强化等级。,2,recipe-icon-577,577,5,"309,1;946,23",Lv 5 钻石镰刀重铸,"309,2,1,4426;309,3,1,2950;309,4,1,1967;309,5,1,655",1,0,50500577,1,10,-,3,0,4,0,3000
6,重新铸造你的星辰斧头。不会保留装备强化等级。,2,recipe-icon-578,578,6,"312,1;946,49",Lv 6 星辉斧头重铸,"312,2,1,4426;312,3,1,2950;312,4,1,1967;312,5,1,655",1,0,50400578,1,10,-,3,0,4,0,4000
2,重新铸造你的金属弓。不会保留装备强化等级。,2,recipe-icon-579,579,2,"288,1;945,3",Lv 2 铁质弓制作重铸,"288,2,1,10000",1,0,10800579,1,10,-,2,0,4,0,0
3,重新铸造你的幸运硬帽。不会保留装备强化等级。,2,recipe-icon-580,580,3,"100,1;947,6",Lv 3 幸运祝福帽子重铸,"100,2,1,6000;100,3,1,4000",1,0,50700580,1,10,-,1,0,4,0,0
4,重新铸造你的金剑。不会保留装备强化等级。,2,recipe-icon-581,581,4,"317,1;945,12",Lv 4 黄金剑重铸,"317,2,1,4736;317,3,1,3157;317,4,1,2105",1,0,50600581,1,10,-,2,0,4,0,2000
5,重新铸造你的钻石剑。不会保留装备强化等级。,2,recipe-icon-582,582,5,"318,1;945,23",Lv 5 钻石剑重铸,"318,2,1,4426;318,3,1,2950;318,4,1,1967;318,5,1,655",1,0,50500582,1,10,-,2,0,4,0,3000
6,重新铸造你的星光锤子。不会保留装备强化等级。,2,recipe-icon-583,583,6,"446,1;945,49",Lv 6 星辉锤子制作重铸,"446,2,1,4426;446,3,1,2950;446,4,1,1967;446,5,1,655",1,0,50400583,1,10,-,2,0,4,0,4000
2,精力溶液Lv 2 配方,2,recipe-icon-585,585,2,"482,1;33,4;34,4;35,4",战士精力溶液Lv 2 配方,"483,1,1,10000",4,0,20800585,1,6,-,2,0,4,0,0
6,精力溶液Lv 6 配方,2,recipe-icon-586,586,6,"486,1;400,4;399,4;398,4",农牧精力溶液Lv 6 配方,"487,1,1,10000",4,0,20400586,1,6,-,1,0,4,0,0
5,精力溶液Lv 5 配方,2,recipe-icon-587,587,5,"485,1;386,4;387,4;388,4",农牧精力溶液Lv 5 配方,"486,1,1,10000",4,0,20500587,1,6,-,1,0,4,0,0
1,精力溶液Lv 1 配方,2,recipe-icon-588,588,1,"30,4;31,4;32,4",战士精力溶液Lv 1 配方,"482,1,1,10000",4,0,20900588,1,6,-,2,0,4,0,0
5,精力溶液Lv 5 配方,2,recipe-icon-589,589,5,"485,1;370,4;368,4;369,4",战士精力溶液Lv 5 配方,"486,1,1,10000",4,0,20500589,1,6,-,2,0,4,0,0
4,精力溶液Lv 4 配方,2,recipe-icon-590,590,4,"484,1;365,4;366,4;367,4",战士精力溶液Lv 4 配方,"485,1,1,10000",4,0,20600590,1,6,-,2,0,4,0,0
1,精力溶液Lv 1 配方,2,recipe-icon-591,591,1,"177,4;178,4;179,4",农牧精力溶液Lv 1 配方,"482,1,1,10000",4,0,20900591,1,6,-,1,0,4,0,0
3,精力溶液Lv 3 配方,2,recipe-icon-592,592,3,"483,1;38,4;37,4;36,4",战士精力溶液Lv 3 配方,"484,1,1,10000",4,0,20700592,1,6,-,2,0,4,0,0
2,精力溶液Lv 2 配方,2,recipe-icon-593,593,2,"482,1;180,4;181,4;182,4",农牧精力溶液Lv 2 配方,"483,1,1,10000",4,0,20800593,1,6,-,1,0,4,0,0
4,精力溶液Lv 4 配方,2,recipe-icon-594,594,4,"484,1;392,4;394,4;393,4",农牧精力溶液Lv 4 配方,"485,1,1,10000",4,0,20600594,1,6,-,1,0,4,0,0
6,精力溶液Lv 6 配方,2,recipe-icon-595,595,6,"486,1;371,4;373,4;372,4",战士精力溶液Lv 6 配方,"487,1,1,10000",4,0,20400595,1,6,-,2,0,4,0,0
3,精力溶液Lv 3 配方,2,recipe-icon-596,596,3,"483,1;183,4;185,4;184,4",农牧精力溶液Lv 3 配方,"484,1,1,10000",4,0,20700596,1,6,-,1,0,4,0,0
1,精力溶液Lv 1 配方,2,recipe-icon-597,597,1,"70,4;72,4;71,4",农牧精力溶液Lv 1 配方,"482,1,1,10000",4,0,20900597,1,6,-,1,0,4,0,0
2,精力溶液Lv 2 配方,2,recipe-icon-598,598,2,"482,1;73,4;74,4;75,4",农牧精力溶液Lv 2 配方,"483,1,1,10000",4,0,20800598,1,6,-,1,0,4,0,0
3,精力溶液Lv 3 配方,2,recipe-icon-599,599,3,"483,1;77,4;76,4;78,4",农牧精力溶液Lv 3 配方,"484,1,1,10000",4,0,20700599,1,6,-,1,0,4,0,0
4,精力溶液Lv 4 配方,2,recipe-icon-600,600,4,"484,1;383,4;384,4;385,4",农牧精力溶液Lv 4 配方,"485,1,1,10000",4,0,20600600,1,6,-,1,0,4,0,0
5,精力溶液Lv 5 配方,2,recipe-icon-601,601,5,"485,1;396,4;395,4;397,4",农牧精力溶液Lv 5 配方,"486,1,1,10000",4,0,20500601,1,6,-,1,0,4,0,0
6,精力溶液Lv 6 配方,2,recipe-icon-602,602,6,"486,1;389,4;391,4;390,4",农牧精力溶液Lv 6 配方,"487,1,1,10000",4,0,20400602,1,6,-,1,0,4,0,0
0,您可能会获得以下奖励：300 LUAG 20%200 LUAG 30%100 LUAG 50%,2,recipe-icon-604,604,0,"480,5",LUAG制作配方,"478,1,6,6250;478,1,10,3750;478,1,20,",4,0,51000604,1,6,0,0,0,4,0,32000
1,精力药水配方 Lv 1可获得 4点 X 3瓶 精力药水 ,2,recipe-icon-605,605,1,"482,1;479,1",精力药水2.0配方 Lv 1,"709,1,3,5000;709,1,4,5000",3,0,50900605,1,6,-,3,0,4,0,0
2,精力药水配方 Lv 2可获得 10点 X 3瓶 精力药水 ,2,recipe-icon-606,606,2,"483,1;479,1",精力药水2.0配方 Lv 2,"710,1,3,10000",3,0,40800606,1,6,-,3,0,4,0,0
3,精力药水配方 Lv 3可获得 17点 X 3瓶 精力药水 ,2,recipe-icon-607,607,3,"484,1;479,1",精力药水2.0配方 Lv 3,"711,1,3,10000",3,0,40700607,1,6,-,3,0,4,0,20
4,精力药水配方 Lv 4可获得 25点 X 3瓶 精力药水 ,2,recipe-icon-608,608,4,"485,1;479,1",精力药水2.0配方 Lv 4,"712,1,3,10000",3,0,40600608,1,6,-,3,0,4,0,20
5,精力药水配方 Lv 5可获得 34点 X 3瓶 精力药水 ,2,recipe-icon-609,609,5,"486,1;479,1",精力药水2.0配方 Lv 5,"713,1,3,10000",3,0,40500609,1,6,-,3,0,4,0,20
6,精力药水配方 Lv 6可获得 44点 X 3瓶 精力药水 ,2,recipe-icon-610,610,6,"487,1;479,1",精力药水2.0配方 Lv 6,"714,1,3,10000",3,0,40400610,1,6,-,3,0,4,0,20
7,精力药水配方 Lv 7可获得 55点 X 3瓶 精力药水 ,2,recipe-icon-611,611,7,"488,1;479,1",精力药水2.0配方 Lv 7,"715,1,3,10000",3,0,40300611,1,6,-,3,0,4,0,20
8,精力药水配方 Lv 8可获得 67点 X 3瓶 精力药水 ,2,recipe-icon-612,612,8,"489,1;479,1",精力药水2.0配方 Lv 8,"716,1,3,10000",3,0,40200612,1,6,-,3,0,4,0,20
9,精力药水配方 Lv 9可获得 80点 X 3瓶 精力药水 ,2,recipe-icon-613,613,9,"490,1;479,1",精力药水2.0配方 Lv 9,"717,1,3,10000",3,0,40100613,1,6,-,3,0,4,0,20
7,精力溶液Lv 7 配方,2,recipe-icon-614,614,7,"487,1;491,4;492,4;493,4",战士精力溶液Lv 7 配方,"488,1,1,10000",4,0,20300614,1,6,-,2,0,4,0,0
8,精力溶液Lv 8 配方,2,recipe-icon-615,615,8,"488,1;503,4;504,4;505,4",战士精力溶液Lv 8 配方,"489,1,1,10000",4,0,20200615,1,6,-,2,0,4,0,0
9,精力溶液Lv 9 配方,2,recipe-icon-616,616,9,"489,1;521,4;522,4;523,4",农牧精力溶液Lv 9 配方,"490,1,1,10000",4,0,20100616,1,6,-,1,0,4,0,0
7,精力溶液Lv 7 配方,2,recipe-icon-617,617,7,"487,1;498,4;497,4;499,4",农牧精力溶液Lv 7 配方,"488,1,1,10000",4,0,20300617,1,6,-,1,0,4,0,0
8,精力溶液Lv 8 配方,2,recipe-icon-618,618,8,"488,1;506,4;508,4;507,4",采集精力溶液Lv 8 配方,"489,1,1,10000",4,0,20200618,1,6,-,3,0,4,0,0
9,精力溶液Lv 9 配方,2,recipe-icon-619,619,9,"489,1;515,4;516,4;517,4",战士精力溶液Lv 9 配方,"490,1,1,10000",4,0,20100619,1,6,-,2,0,4,0,0
7,精力溶液Lv 7 配方,2,recipe-icon-620,620,7,"487,1;500,4;501,4;502,4",农牧精力溶液Lv 7 配方,"488,1,1,10000",4,0,20300620,1,6,-,1,0,4,0,0
8,精力溶液Lv 8 配方,2,recipe-icon-621,621,8,"488,1;509,4;510,4;511,4",农牧精力溶液Lv 8 配方,"489,1,1,10000",4,0,20200621,1,6,-,1,0,4,0,0
9,精力溶液Lv 9 配方,2,recipe-icon-622,622,9,"489,1;518,4;519,4;520,4",采集精力溶液Lv 9 配方,"490,1,1,10000",4,0,20100622,1,6,-,3,0,4,0,0
7,精力溶液Lv 7 配方,2,recipe-icon-623,623,7,"487,1;494,4;495,4;496,4",采集精力溶液Lv 7 配方,"488,1,1,10000",4,0,20300623,1,6,-,3,0,4,0,0
8,精力溶液Lv 8 配方,2,recipe-icon-624,624,8,"488,1;513,4;512,4;514,4",农牧精力溶液Lv 8 配方,"489,1,1,10000",4,0,20200624,1,6,-,1,0,4,0,0
9,精力溶液Lv 9 配方,2,recipe-icon-625,625,9,"489,1;525,4;526,4;524,4",农牧精力溶液Lv 9 配方,"490,1,1,10000",4,0,20100625,1,6,-,1,0,4,0,0
7,7级战斗精华配方,2,recipe-icon-626,626,7,"491,5;492,5;493,5;403,2",7级战斗精华配方,"602,1,1,10000",4,0,20300626,1,10,-,2,0,4,0,40
8,8级战斗精华配方,2,recipe-icon-627,627,8,"602,2;503,5;504,5;505,5",8级战斗精华配方,"603,1,1,10000",4,0,20200627,1,10,-,2,0,4,0,40
9,9级战斗精华配方,2,recipe-icon-628,628,9,"603,2;515,5;516,5;517,5",9级战斗精华配方,"604,1,1,10000",4,0,20100628,1,10,-,2,0,4,0,40
7,7级采集精华配方,2,recipe-icon-629,629,7,"406,2;494,5;495,5;496,5",7级采集精华配方,"605,1,1,10000",4,0,20300629,1,10,-,3,0,4,0,40
8,8级采集精华配方,2,recipe-icon-630,630,8,"605,2;506,5;507,5;508,5",8级采集精华配方,"606,1,1,10000",4,0,20200630,1,10,-,3,0,4,0,40
9,9级采集精华配方,2,recipe-icon-631,631,9,"606,2;518,5;519,5;520,5",9级采集精华配方,"607,1,1,10000",4,0,20100631,1,10,-,3,0,4,0,40
7,7级农业精华配方,2,recipe-icon-632,632,7,"409,2;497,5;498,5;499,5",7级农业精华配方,"608,1,1,10000",4,0,20300632,1,10,-,1,0,4,0,40
8,8级农业精华配方,2,recipe-icon-633,633,8,"608,2;509,5;510,5;511,5",8级农业精华配方,"609,1,1,10000",4,0,20200633,1,10,-,1,0,4,0,40
9,9级农业精华配方,2,recipe-icon-634,634,9,"609,2;521,5;522,5;523,5",9级农业精华配方,"610,1,1,10000",4,0,20100634,1,10,-,1,0,4,0,40
7,7级农业精华配方,2,recipe-icon-635,635,7,"412,2;500,5;501,5;502,5",7级农业精华配方,"611,1,1,10000",4,0,20300635,1,10,-,1,0,4,0,40
8,8级农业精华配方,2,recipe-icon-636,636,8,"611,2;512,5;513,5;514,5",8级农业精华配方,"612,1,1,10000",4,0,20200636,1,10,-,1,0,4,0,40
9,9级农业精华配方,2,recipe-icon-637,637,9,"524,5;525,5;526,5;612,2",9级农业精华配方,"613,1,1,10000",4,0,20100637,1,10,-,1,0,4,0,40
7,Lv7 剑制造配方,2,recipe-icon-638,638,7,"608,1;611,1;406,2",Lv7 剑制造配方,"527,1,1,4153;527,2,1,2769;527,3,1,1846;527,4,1,1230",1,0,50300638,1,170,-,2,0,4,0,5000
7,Lv7 锤子制造配方,2,recipe-icon-639,639,7,"608,1;611,1;406,2",Lv7 锤子制造配方,"528,1,1,4153;528,2,1,2769;528,3,1,1846;528,4,1,1230",1,0,50300639,1,170,-,2,0,4,0,5000
7,Lv7 弓制造配方,2,recipe-icon-640,640,7,"608,1;611,1;406,2",Lv7 弓制造配方,"529,1,1,4153;529,2,1,2769;529,3,1,1846;529,4,1,1230",1,0,50300640,1,170,-,2,0,4,0,5000
7,Lv7 熔岩战士头盔制造配方,2,recipe-icon-641,641,7,"608,1;611,1;406,2",Lv7 熔岩战士头盔制造配方,"530,1,1,4090;530,2,1,2727;530,3,1,1818;530,4,1,1212;849,5,1,151",1,0,50300641,1,170,-,2,0,4,0,5000
7,Lv7 熔岩战士护甲制造配方,2,recipe-icon-642,642,7,"608,1;611,1;406,2",Lv7 熔岩战士护甲制造配方,"531,1,1,4090;531,2,1,2727;531,3,1,1818;531,4,1,1212;873,5,1,151",1,0,50300642,1,170,-,2,0,4,0,5000
7,Lv7 熔岩战士护腿制造配方,2,recipe-icon-643,643,7,"608,1;611,1;406,2",Lv7 熔岩战士护腿制造配方,"532,1,1,4090;532,2,1,2727;532,3,1,1818;532,4,1,1212;874,5,1,151",1,0,50300643,1,170,-,2,0,4,0,5000
7,Lv7 熔岩战士手套制造配方,2,recipe-icon-644,644,7,"608,1;611,1;406,2",Lv7 熔岩战士手套制造配方,"533,1,1,4090;533,2,1,2727;533,3,1,1818;533,4,1,1212;875,5,1,151",1,0,50300644,1,170,-,2,0,4,0,5000
7,Lv7 熔岩战士护靴制造配方,2,recipe-icon-645,645,7,"608,1;611,1;406,2",Lv7 熔岩战士护靴制造配方,"534,1,1,4090;534,2,1,2727;534,3,1,1818;534,4,1,1212;876,5,1,151",1,0,50300645,1,170,-,2,0,4,0,5000
7,Lv7 镰刀制造配方,2,recipe-icon-646,646,7,"602,2;409,1;412,1",Lv7 镰刀制造配方,"535,1,1,4153;535,2,1,2769;535,3,1,1846;535,4,1,1230",1,0,50300646,1,170,-,3,0,4,0,5000
7,Lv7 斧头制造配方,2,recipe-icon-647,647,7,"602,2;409,1;412,1",Lv7 斧头制造配方,"536,1,1,4153;536,2,1,2769;536,3,1,1846;536,4,1,1230",1,0,50300647,1,170,-,3,0,4,0,5000
7,Lv7 斧子制造配方,2,recipe-icon-648,648,7,"602,2;409,1;412,1",Lv7 镐子制造配方,"537,1,1,4153;537,2,1,2769;537,3,1,1846;537,4,1,1230",1,0,50300648,1,170,-,3,0,4,0,5000
7,Lv7 熔岩采集头盔制造配方,2,recipe-icon-649,649,7,"602,2;409,1;412,1",Lv7 熔岩采集头盔制造配方,"538,1,1,4090;538,2,1,2727;538,3,1,1818;538,4,1,1212;849,5,1,151",1,0,50300649,1,170,-,3,0,4,0,5000
7,Lv7 熔岩采集护甲制造配方,2,recipe-icon-650,650,7,"602,2;409,1;412,1",Lv7 熔岩采集护甲制造配方,"539,1,1,4090;539,2,1,2727;539,3,1,1818;539,4,1,1212;873,5,1,151",1,0,50300650,1,170,-,3,0,4,0,5000
7,Lv7 熔岩采集护腿制造配方,2,recipe-icon-651,651,7,"602,2;409,1;412,1",Lv7 熔岩采集护腿制造配方,"540,1,1,4090;540,2,1,2727;540,3,1,1818;540,4,1,1212;874,5,1,151",1,0,50300651,1,170,-,3,0,4,0,5000
7,Lv7 熔岩采集手套制造配方,2,recipe-icon-652,652,7,"602,2;409,1;412,1",Lv7 熔岩采集手套制造配方,"541,1,1,4090;541,2,1,2727;541,3,1,1818;541,4,1,1212;875,5,1,151",1,0,50300652,1,170,-,3,0,4,0,5000
7,Lv7 熔岩采集护靴制造配方,2,recipe-icon-653,653,7,"602,2;409,1;412,1",Lv7 熔岩采集护靴制造配方,"542,1,1,4090;542,2,1,2727;542,3,1,1818;542,4,1,1212;876,5,1,151",1,0,50300653,1,170,-,3,0,4,0,5000
7,Lv7 水壶制造配方,2,recipe-icon-654,654,7,"605,2;403,2",Lv7 水壶制造配方,"543,1,1,4153;543,2,1,2769;543,3,1,1846;543,4,1,1230",1,0,50300654,1,170,-,1,0,4,0,5000
7,Lv7 锄头制造配方,2,recipe-icon-655,655,7,"605,2;403,2",Lv7 锄头制造配方,"544,1,1,4153;544,2,1,2769;544,3,1,1846;544,4,1,1230",1,0,50300655,1,170,-,1,0,4,0,5000
7,Lv7 刷子制造配方,2,recipe-icon-656,656,7,"605,2;403,2",Lv7 刷子制造配方,"545,1,1,4153;545,2,1,2769;545,3,1,1846;545,4,1,1230",1,0,50300656,1,170,-,1,0,4,0,5000
7,Lv7 熔岩农场主头盔制造配方,2,recipe-icon-657,657,7,"605,2;403,2",Lv7 熔岩农场主头盔制造配方,"546,1,1,4090;546,2,1,2727;546,3,1,1818;546,4,1,1212;849,5,1,151",1,0,50300657,1,170,-,1,0,4,0,5000
7,Lv7 熔岩农场主护甲制造配方,2,recipe-icon-658,658,7,"605,2;403,2",Lv7 熔岩农场主护甲制造配方,"547,1,1,4090;547,2,1,2727;547,3,1,1818;547,4,1,1212;873,5,1,151",1,0,50300658,1,170,-,1,0,4,0,5000
7,Lv7 熔岩农场主护腿制造配方,2,recipe-icon-659,659,7,"605,2;403,2",Lv7 熔岩农场主护腿制造配方,"548,1,1,4090;548,2,1,2727;548,3,1,1818;548,4,1,1212;874,5,1,151",1,0,50300659,1,170,-,1,0,4,0,5000
7,Lv7 熔岩农场主手套制造配方,2,recipe-icon-660,660,7,"605,2;403,2",Lv7 熔岩农场主手套制造配方,"549,1,1,4090;549,2,1,2727;549,3,1,1818;549,4,1,1212;875,5,1,151",1,0,50300660,1,170,-,1,0,4,0,5000
7,Lv7 熔岩农场主护靴制造配方,2,recipe-icon-661,661,7,"605,2;403,2",Lv7 熔岩农场主护靴制造配方,"550,1,1,4090;550,2,1,2727;550,3,1,1818;550,4,1,1212;876,5,1,151",1,0,50300661,1,170,-,1,0,4,0,5000
8,Lv8 剑制造配方,2,recipe-icon-662,662,8,"609,1;612,1;605,2",Lv8 剑制造配方,"551,1,1,4153;551,2,1,2769;551,3,1,1846;551,4,1,1230",1,0,50200662,1,4860,-,2,0,4,0,6000
8,Lv8 锤子制造配方,2,recipe-icon-663,663,8,"609,1;612,1;605,2",Lv8 锤子制造配方,"552,1,1,4153;552,2,1,2769;552,3,1,1846;552,4,1,1230",1,0,50200663,1,4860,-,2,0,4,0,6000
8,Lv8 弓制造配方,2,recipe-icon-664,664,8,"609,1;612,1;605,2",Lv8 弓制造配方,"553,1,1,4153;553,2,1,2769;553,3,1,1846;553,4,1,1230",1,0,50200664,1,4860,-,2,0,4,0,6000
8,Lv8 虚空战士头盔制造配方,2,recipe-icon-665,665,8,"609,1;612,1;605,2",Lv8 虚空战士头盔制造配方,"554,1,1,4090;554,2,1,2727;554,3,1,1818;554,4,1,1212;850,5,1,151",1,0,50200665,1,4860,-,2,0,4,0,6000
8,Lv8 虚空战士护甲制造配方,2,recipe-icon-666,666,8,"609,1;612,1;605,2",Lv8 虚空战士护甲制造配方,"555,1,1,4090;555,2,1,2727;555,3,1,1818;555,4,1,1212;877,5,1,151",1,0,50200666,1,4860,-,2,0,4,0,6000
8,Lv8 虚空战士护腿制造配方,2,recipe-icon-667,667,8,"609,1;612,1;605,2",Lv8 虚空战士护腿制造配方,"556,1,1,4090;556,2,1,2727;556,3,1,1818;556,4,1,1212;878,5,1,151",1,0,50200667,1,4860,-,2,0,4,0,6000
8,Lv8 虚空战士手套制造配方,2,recipe-icon-668,668,8,"609,1;612,1;605,2",Lv8 虚空战士手套制造配方,"557,1,1,4090;557,2,1,2727;557,3,1,1818;557,4,1,1212;879,5,1,151",1,0,50200668,1,4860,-,2,0,4,0,6000
8,Lv8 虚空战士护靴制造配方,2,recipe-icon-669,669,8,"609,1;612,1;605,2",Lv8 虚空战士护靴制造配方,"558,1,1,4090;558,2,1,2727;558,3,1,1818;558,4,1,1212;880,5,1,151",1,0,50200669,1,4860,-,2,0,4,0,6000
8,Lv8 镰刀制造配方,2,recipe-icon-670,670,8,"603,2;608,1;611,1",Lv8 镰刀制造配方,"559,1,1,4153;559,2,1,2769;559,3,1,1846;559,4,1,1230",1,0,50200670,1,4860,-,3,0,4,0,6000
8,Lv8 斧头制造配方,2,recipe-icon-671,671,8,"603,2;608,1;611,1",Lv8 斧头制造配方,"560,1,1,4153;560,2,1,2769;560,3,1,1846;560,4,1,1230",1,0,50200671,1,4860,-,3,0,4,0,6000
8,Lv8 镐子制造配方,2,recipe-icon-672,672,8,"603,2;608,1;611,1",Lv8 镐子制造配方,"561,1,1,4153;561,2,1,2769;561,3,1,1846;561,4,1,1230",1,0,50200672,1,4860,-,3,0,4,0,6000
8,Lv8 虚空采集头盔制造配方,2,recipe-icon-673,673,8,"603,2;608,1;611,1",Lv8 虚空采集头盔制造配方,"562,1,1,4090;562,2,1,2727;562,3,1,1818;562,4,1,1212;850,5,1,151",1,0,50200673,1,4860,-,3,0,4,0,6000
8,Lv8 虚空采集护甲制造配方,2,recipe-icon-674,674,8,"603,2;608,1;611,1",Lv8 虚空采集护甲制造配方,"563,1,1,4090;563,2,1,2727;563,3,1,1818;563,4,1,1212;877,5,1,151",1,0,50200674,1,4860,-,3,0,4,0,6000
8,Lv8 虚空采集护腿制造配方,2,recipe-icon-675,675,8,"603,2;608,1;611,1",Lv8 虚空采集护腿制造配方,"564,1,1,4090;564,2,1,2727;564,3,1,1818;564,4,1,1212;878,5,1,151",1,0,50200675,1,4860,-,3,0,4,0,6000
8,Lv8 虚空采集手套制造配方,2,recipe-icon-676,676,8,"603,2;608,1;611,1",Lv8 虚空采集手套制造配方,"565,1,1,4090;565,2,1,2727;565,3,1,1818;565,4,1,1212;879,5,1,151",1,0,50200676,1,4860,-,3,0,4,0,6000
8,Lv8 虚空采集护靴制造配方,2,recipe-icon-677,677,8,"603,2;608,1;611,1",Lv8 虚空采集护靴制造配方,"566,1,1,4090;566,2,1,2727;566,3,1,1818;566,4,1,1212;880,5,1,151",1,0,50200677,1,4860,-,3,0,4,0,6000
8,Lv8 水壶制造配方,2,recipe-icon-678,678,8,"606,2;602,2",Lv8 水壶制造配方,"567,1,1,4153;567,2,1,2769;567,3,1,1846;567,4,1,1230",1,0,50200678,1,4860,-,1,0,4,0,6000
8,Lv8 锄头制造配方,2,recipe-icon-679,679,8,"606,2;602,2",Lv8 锄头制造配方,"568,1,1,4153;568,2,1,2769;568,3,1,1846;568,4,1,1230",1,0,50200679,1,4860,-,1,0,4,0,6000
8,Lv8 刷子制造配方,2,recipe-icon-680,680,8,"606,2;602,2",Lv8 刷子制造配方,"569,1,1,4153;569,2,1,2769;569,3,1,1846;569,4,1,1230",1,0,50200680,1,4860,-,1,0,4,0,6000
8,Lv8 虚空农场主头盔制造配方,2,recipe-icon-681,681,8,"606,2;602,2",Lv8 虚空农场主头盔制造配方,"570,1,1,4090;570,2,1,2727;570,3,1,1818;570,4,1,1212;850,5,1,151",1,0,50200681,1,4860,-,1,0,4,0,6000
8,Lv8 虚空农场主护甲制造配方,2,recipe-icon-682,682,8,"606,2;602,2",Lv8 虚空农场主护甲制造配方,"571,1,1,4090;571,2,1,2727;571,3,1,1818;571,4,1,1212;877,5,1,151",1,0,50200682,1,4860,-,1,0,4,0,6000
8,Lv8 虚空农场主护腿制造配方,2,recipe-icon-683,683,8,"606,2;602,2",Lv8 虚空农场主护腿制造配方,"572,1,1,4090;572,2,1,2727;572,3,1,1818;572,4,1,1212;878,5,1,151",1,0,50200683,1,4860,-,1,0,4,0,6000
8,Lv8 虚空农场主手套制造配方,2,recipe-icon-684,684,8,"606,2;602,2",Lv8 虚空农场主手套制造配方,"573,1,1,4090;573,2,1,2727;573,3,1,1818;573,4,1,1212;879,5,1,151",1,0,50200684,1,4860,-,1,0,4,0,6000
8,Lv8 虚空农场主护靴制造配方,2,recipe-icon-685,685,8,"606,2;602,2",Lv8 虚空农场主护靴制造配方,"574,1,1,4090;574,2,1,2727;574,3,1,1818;574,4,1,1212;880,5,1,151",1,0,50200685,1,4860,-,1,0,4,0,6000
9,Lv9 剑制造配方,2,recipe-icon-686,686,9,"610,1;613,1;606,2",Lv9 剑制造配方,"575,1,1,4153;575,2,1,2769;575,3,1,1846;575,4,1,1230",1,0,50100686,1,14580,-,2,0,4,0,7000
9,Lv9 锤子制造配方,2,recipe-icon-687,687,9,"610,1;613,1;606,2",Lv9 锤子制造配方,"576,1,1,4153;576,2,1,2769;576,3,1,1846;576,4,1,1230",1,0,50100687,1,14580,-,2,0,4,0,7000
