boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"793,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-276,276,Sepatu Anak Jalanan,0,5,,1,0,3,999,0,1,2,1
"796,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-277,277,Rambut Set Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-278,278,Atasan Set Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-279,279,Sarung Tangan Set Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-280,280,Celana Set Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-281,281,Sepatu Set Woof Woof,0,5,,1,0,1,999,0,1,5,1
"797,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-282,282,Rambut Passionate Flame,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-283,283,Atasan Passionate Flame,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-284,284,Sarung Tangan Passionate Flame,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-285,285,"Celana Api Penuh Semangat
",0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-286,286,"Sepatu Api Penuh Semangat
",0,5,,1,0,3,999,0,1,6,1
"792,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Jika Anda khawatir dikejar oleh monster, busur ini sempurna untuk Anda, Anda dapat membunuh monster dari jarak yang aman.
",0,item-icon-287,287,busur silang,1440,1,263,1,0,2,999,0,1,1,1
"793,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Jika Anda khawatir dikejar oleh monster, busur ini sempurna untuk Anda, Anda dapat membunuh monster dari jarak yang aman.
",0,item-icon-288,288,busur logam,1440,"1,2",272,1,0,2,999,0,1,2,1
"794,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Jika Anda khawatir dikejar oleh monster, busur ini sempurna untuk Anda, Anda dapat membunuh monster dari jarak yang aman.
",0,item-icon-289,289,busur kristal,1440,"1,2,3",273,1,0,2,999,0,1,3,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan sedikit energi
",0,item-icon-295,295,"Ramuan Restorasi Energi - Kecil
",0,1,,0,0,3,999,0,3,1,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan lebih banyak energi
",0,item-icon-296,296,"Ramuan Restorasi Energi - Sedang
",0,1,,0,0,3,999,0,3,2,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Memulihkan banyak energi
",0,item-icon-297,297,"Ramuan Restorasi Energi - Besar
",0,1,,0,0,3,999,0,3,3,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah cangkul emas yang berkilauan, luar biasa tajam dan tahan lama. Digunakan untuk pertanian, memungkinkan Anda dengan mudah memanfaatkan kekuatan bumi, menumbuhkan tanaman yang kuat. Ini juga merupakan kebanggaan petani, melambangkan kerja keras dan harapan mereka untuk panen yang melimpah.
",0,item-icon-299,299,"Cangkul Emas Lv 4
",1440,"1,2,3,4",212,1,0,1,999,0,1,4,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah kapak emas yang berkilauan, dengan mata pisau yang sangat tajam, mampu menebang pohon-pohon terkuat dengan mudah. Dengan bobot yang moderat, ini adalah alat yang stabil dan fleksibel, disukai oleh para pengumpul.
",0,item-icon-300,300,"Kapak Emas Lv 4
",1440,"1,2,3,4",356,1,0,3,999,0,1,4,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah alat berkilauan seperti permata yang dirancang untuk pengumpulan. Bahan yang kuat dan desain yang rumit memudahkan penambangan bijih dan harta karun. Baik Anda menjelajah ke dalam tanah atau menjelajahi daerah pegunungan untuk sumber daya berharga, beliung emas adalah teman yang paling dapat diandalkan.
",0,item-icon-301,301,"Beliung Emas Lv 4
",1440,"1,2,3,4",362,1,0,3,999,0,1,4,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah gunting emas yang berkilauan, tajamnya luar biasa, dengan mudah memotong berbagai bahan, baik itu kain, kertas, atau tanaman yang rapuh. Ini adalah alat yang harus dimiliki oleh setiap petani dan pengrajin, digunakan untuk memangkas tanaman, memotong kain, atau kerajinan tangan yang rumit. Baik di ladang atau di bengkel, Gunting Emas adalah simbol keahlian yang indah dan cita rasa yang halus.
",0,item-icon-302,302,"Gunting Emas Lv 4
",1440,"1,2,3,4",,1,0,1,999,0,1,4,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah sabit yang berkilauan dengan cahaya emas, dengan mata pisau yang sangat tajam. Ini adalah salah satu alat favorit di antara petani, digunakan untuk memanen tanaman yang matang. Cahaya emas yang berkilauan di bawah sinar matahari membawa perasaan panen yang gembira dan kemakmuran ke ladang.
",0,item-icon-303,303,"Sabit Emas Lv 4
",1440,"1,2,3,4",,1,0,3,999,0,1,4,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah ketel emas yang indah yang terbuat sepenuhnya dari emas murni. Tidak hanya memiliki penampilan yang mempesona, tetapi juga memiliki sifat magis. Ketika Anda menggunakan Ketel Emas, itu dengan cepat mengisi kembali kesehatan dan mana Anda, menjaga Anda bertenaga dalam pertempuran. Baik dalam pertempuran sengit atau di ladang yang sibuk, Ketel Emas adalah teman yang paling setia.
",0,item-icon-304,304,"Ketel Emas Lv 4
",1440,"1,2,3,4",213,1,0,1,999,0,1,4,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah cangkul berkilauan seperti permata, luar biasa dalam ketajaman dan ketahanannya. Menggunakannya untuk pertanian memungkinkan Anda dengan mudah mengolah lahan subur, menuai panen yang melimpah.
",0,item-icon-305,305,"Cangkul Berlian Lv 5
",1440,"1,2,3,4,5",220,1,0,1,999,0,1,5,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah kapak berkilauan seperti permata, dengan mata pisau yang sangat tajam, mampu dengan mudah menebang pohon-pohon terkuat. Kelebihan beratnya, ini adalah alat yang stabil dan fleksibel, disukai oleh para pengumpul.
",0,item-icon-306,306,"Kapak Berlian Lv 5
",1440,"1,2,3,4,5",364,1,0,3,999,0,1,5,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah beliung berkilauan seperti permata, dengan mata pisau yang sangat tajam, dengan mudah menggali bijih-bijih berharga dan permata. Baik menjelajah ke dalam gunung atau dengan tekun menambang di gua, beliung berkilauan adalah teman yang paling dapat diandalkan bagi para pengumpul. Penampilannya memungkinkan pengumpulan sumber daya yang lebih efisien, membawa kekayaan dan kemuliaan yang substansial bagi pengguna dan tim mereka.
",0,item-icon-307,307,"Beliung Berlian Lv 5
",1440,"1,2,3,4,5",370,1,0,3,999,0,1,5,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Berkilauan dengan cahaya permata, gunting yang luar biasa tajam ini dengan mudah memotong berbagai bahan, baik itu logam keras, kain tebal, atau tanaman yang rapuh. Di ladang, ini adalah alat bantu efisien bagi petani untuk memangkas tanaman dan memotong pohon. Di dunia eksplorasi, ini adalah alat penting bagi petualang yang berani, dengan cepat mengumpulkan sumber daya berharga. Baik petani maupun penjelajah, Gunting Permata adalah mitra yang paling dapat diandalkan bagi mereka.
",0,item-icon-308,308,"Gunting Berlian Lv 5
",1440,"1,2,3,4,5",,1,0,1,999,0,1,5,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Berkilauan dengan cahaya permata, sabit ini memiliki mata pisau yang sangat tajam, dengan mudah memanen tanaman di ladang. Permata yang berkilauan membuat setiap panen menjadi efisien dan cepat, membuat Anda menjadi ahli panen di ladang.
",0,item-icon-309,309,"Sabit Berlian Lv 5
",1440,"1,2,3,4,5",,1,0,3,999,0,1,5,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah ketel emas yang indah yang terbuat sepenuhnya dari emas murni. Tidak hanya memiliki penampilan yang mempesona, tetapi juga memiliki sifat magis. Ketika Anda menggunakan Ketel Emas, itu dengan cepat mengisi kembali kesehatan dan mana Anda, menjaga Anda bertenaga dalam pertempuran. Baik dalam pertempuran sengit atau di ladang yang sibuk, Ketel Emas adalah teman yang paling setia.
",0,item-icon-310,310,"Ketel Berlian Lv 5
",1440,"1,2,3,4,5",221,1,0,1,999,0,1,5,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah cangkul berkilauan seperti bintang, ketajamannya dengan mudah mengolah tanah, memberikan kehidupan pada lahan pertanian.
",0,item-icon-311,311,"Cangkul Bintang Lv 6
",1440,"1,2,3,4,5",227,1,0,1,999,0,1,6,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah kapak berkilauan seperti bintang, memancarkan energi yang kuat. Mata pisau yang tajam dengan mudah membelah kayu keras, menjadikannya alat utama bagi para pengumpul.
",0,item-icon-312,312,"Kapak Bintang Lv 6
",1440,"1,2,3,4,5",372,1,0,3,999,0,1,6,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Sebuah beliung berkilauan seperti bintang, dengan mata pisau yang tajam, dengan mudah menggali bijih-bijih berharga dan permata. Baik menjelajah ke dalam gunung atau dengan tekun menambang di gua, beliung Bintang adalah teman yang paling dapat diandalkan bagi para pengumpul. Penampilannya memungkinkan pengumpulan sumber daya yang lebih efisien, membawa kekayaan dan kemuliaan yang substansial bagi pengguna dan tim mereka.
",0,item-icon-313,313,"Beliung Bintang Lv 6
",1440,"1,2,3,4,5",378,1,0,3,999,0,1,6,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Berkilauan dengan cahaya permata, gunting yang ringan dan tajam ini digunakan oleh petani untuk memotong daun dan cabang dengan presisi, memberikan kehidupan baru pada tanaman. Baik memangkas bunga di taman atau mengatur tanaman di ladang, Gunting Panen Bintang adalah alat yang paling efektif bagi petani.
",0,item-icon-314,314,"Gunting Bintang Lv 6
",1440,"1,2,3,4,5",,1,0,1,999,0,1,6,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan efisiensi pengumpulan Anda.
-------
Berkilauan dengan cahaya permata, beliung ini memiliki mata pisau yang sangat tajam, dengan mudah memanen berbagai tanaman dan herba. Baik memetik herba, menggali bijih, atau mengumpulkan tanaman langka, Beliung Panen Bintang akan menjadi teman yang paling setia bagi Anda, membantu Anda mengumpulkan kekayaan di dunia yang luas.
",0,item-icon-315,315,"Sabit Bintang Lv 6
",1440,"1,2,3,4,5",379,1,0,3,999,0,1,6,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi.
-------
Sebuah ketel yang indah berkilauan dengan cahaya permata. Ini adalah salah satu alat favorit petani, digunakan untuk mengairi tanaman di ladang, memberi mereka pertumbuhan yang subur. Setiap tetes yang mengalir dari Ketel Panen Bintang penuh dengan vitalitas, membawa harapan akan panen yang melimpah bagi tanaman. Baik itu gandum, sayuran, atau buah-buahan, setelah diberi makan oleh Ketel Panen Bintang, mereka mekar dengan warna yang cerah di bawah sinar matahari, membawa kebahagiaan dan kepuasan tak terbatas bagi para petani.
",0,item-icon-316,316,"Ketel Bintang Lv 6
",1440,"1,2,3,4,5",228,1,0,1,999,0,1,6,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Sebuah pedang emas yang berkilauan dengan cahaya, mata pisau yang luar biasa tajam. Bahan berharganya memberikan kekuatan serangan dan ketahanan yang tangguh, menjadi simbol yang dicari oleh para pejuang. Di medan perang, pedang emas dengan mudah menembus pertahanan musuh, mengalahkan mereka. Baik menghadapi musuh tunggal atau terlibat dalam pertempuran skala besar, pedang emas adalah teman yang paling dapat diandalkan bagi para pejuang.
",0,item-icon-317,317,"Pedang Emas Lv 4
",1440,"1,2,3,4",288,1,0,2,999,0,1,4,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Sebuah pedang berkilauan seperti permata, mata pisau yang tajam dengan mudah menembus pertahanan musuh. Ini adalah senjata utama bagi para pejuang, membuat Anda menjadi penguasa tak terkalahkan di medan perang.
",0,item-icon-318,318,"Pedang Berlian Lv 5
",1440,"1,2,3,4,5",296,1,0,2,999,0,1,5,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kekuatan serangan tempur Anda.
-------
Sebuah pedang berkilauan seperti bintang, mata pisau yang tajam dengan cepat seperti bintang jatuh. Ketajamannya dengan mudah menembus pertahanan musuh, melepaskan kekuatan yang tak terbatas. Pemegangnya dapat merasakan kekuatan kosmis yang mengalir melalui tubuh mereka, menjadi kekuatan yang tak terbantahkan dalam pertempuran.
",0,item-icon-319,319,"Pedang Bintang Lv 6
",1440,"1,2,3,4,5",302,1,0,2,999,0,1,6,1
"795,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya tingkat lebih tinggi.
-------
Sebuah alat koleksi langka yang terbuat dari emas murni. Dengan desain gigi halusnya, alat ini dengan mudah mengumpulkan berbagai sumber daya berharga seperti herba, batu permata, dan bijih. Dengan menggunakan Alat Koleksi Emas, Anda akan dapat mengumpulkan dengan efisiensi yang sangat tinggi, memperoleh lebih banyak sumber daya berharga.
",0,item-icon-320,320,"Topi Pemetik Emas Lv 4
",1440,"1,2,3,4",359,1,0,3,999,0,1,4,1
"795,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya tingkat lebih tinggi.
-------
Pakaian atas yang ringan dan tahan lama yang disuntik dengan kekuatan cahaya bintang. Ini memberikan perlindungan dan kenyamanan tambahan bagi para kolektor, membuat mereka lebih percaya diri dan efisien saat mengumpulkan sumber daya berharga. Baik memetik bunga, mengumpulkan herba, atau menggali bijih, Atasan Panen Bintang memberikan lingkungan kerja yang nyaman, membuat perjalanan petualangan Anda lebih menyenangkan dan sukses.
",0,item-icon-321,321,"Jas Pemetik Emas Lv 4
",1440,"1,2,3,4",357,1,0,3,999,0,1,4,1
"795,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya tingkat lebih tinggi.
-------
Sarung tangan ini dirancang khusus untuk para kolektor, terbuat dari benang halus dari sutra emas. Mereka tidak hanya memberikan perlindungan yang luar biasa, tetapi juga memberikan kecepatan dan kelincahan yang luar biasa kepada para kolektor. Dengan mengenakan Sarung Tangan Koleksi Emas, jari-jari Anda bergerak seperti roh yang menari, dengan mudah mengumpulkan berbagai sumber daya berharga, menjadikan Anda raja tak terkalahkan para kolektor.
",0,item-icon-322,322,"Sarung Tangan Pemetik Emas Lv 4
",1440,"1,2,3,4",358,1,0,3,999,0,1,4,1
"795,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya tingkat lebih tinggi.
-------
Celana ini dirancang khusus untuk para kolektor, terbuat dari benang emas berkualitas tinggi. Mereka memiliki daya tahan dan kenyamanan yang luar biasa, memungkinkan para kolektor untuk tetap dalam keadaan yang rileks dan menyenangkan selama pekerjaan yang menuntut. Dilengkapi dengan beberapa kantong praktis dan pengikat alat, Celana Koleksi Emas memudahkan membawa dan menggunakan berbagai alat koleksi. Baik mengumpulkan bijih berharga, herba langka, atau sumber daya berharga lainnya, celana ini memberikan efisiensi dan kenyamanan yang sangat baik bagi para kolektor.
",0,item-icon-323,323,"Celana Pemetik Emas Lv 4
",1440,"1,2,3,4",360,1,0,3,999,0,1,4,1
